3237, 298, 3234, 3450
3294, 325, 3105, 3375
3161, 299, 3273, 3221
3206, 263, 3192, 3337
3312, 288, 3256, 3151
3421, 258, 3206, 3219
3231, 308, 3291, 3212
3186, 251, 3250, 3122
3083, 242, 3236, 3254
3195, 306, 3084, 3212
3137, 300, 3217, 3187
3172, 291, 3300, 3105
3211, 285, 3258, 3139
3366, 283, 3150, 3190
3240, 285, 3312, 3098
3371, 299, 3042, 3288
3146, 340, 3134, 3229
3208, 327, 3128, 3281
3194, 350, 3272, 3286
3394, 309, 3201, 3224
3294, 354, 3230, 3148
3136, 319, 3331, 3235
3185, 298, 3148, 3130
3113, 370, 3247, 3230
3095, 289, 3284, 3316
3322, 321, 3273, 3238
3251, 348, 3265, 3218
3138, 331, 3120, 3279
3347, 363, 3166, 3322
3316, 363, 3327, 3201
3087, 287, 3229, 3181
3293, 343, 3304, 3355
3112, 355, 3301, 3310
3222, 342, 3098, 3187
3231, 376, 3227, 3304
3168, 388, 3208, 3287
3271, 354, 3252, 3087
3222, 423, 3205, 3202
3243, 348, 3268, 3193
3177, 335, 3175, 3220
3117, 401, 3016, 3195
3230, 410, 3281, 3135
3299, 330, 3233, 3125
3095, 342, 3175, 3328
3126, 418, 3113, 3199
2966, 364, 3305, 3305
3339, 419, 3245, 3233
3142, 419, 3186, 3324
3176, 422, 3206, 3189
3068, 426, 3272, 3218
3248, 396, 3267, 3224
3117, 440, 3282, 3133
3317, 424, 3251, 3108
3332, 458, 3267, 3224
3159, 428, 3299, 3212
3022, 430, 3237, 3174
3225, 493, 3115, 3076
3168, 493, 3336, 3180
3174, 467, 3250, 3151
3212, 470, 3202, 3248
3080, 490, 3254, 3259
3130, 441, 3140, 3219
2928, 522, 3218, 3061
3148, 531, 3156, 3218
3084, 523, 3144, 3075
3058, 567, 3400, 3234
2994, 574, 3175, 3155
3114, 481, 3158, 3128
3045, 523, 3117, 3164
2988, 568, 3117, 3162
3012, 573, 3228, 3096
3162, 585, 3115, 3095
3149, 571, 3158, 3033
3032, 647, 3200, 3239
2985, 602, 3203, 3101
3145, 586, 3248, 3238
3079, 619, 3286, 3220
2967, 616, 3121, 3093
3153, 611, 3291, 3039
3052, 624, 3041, 3162
3070, 686, 3239, 3274
2993, 641, 3410, 3348
2980, 572, 3214, 3142
3067, 679, 3345, 3157
3140, 648, 3286, 3257
3028, 726, 3156, 3111
2917, 647, 3181, 3190
2940, 701, 3154, 3121
3137, 649, 3223, 3182
3072, 620, 3290, 3289
3023, 702, 3442, 3220
3064, 696, 3323, 3138
3040, 748, 3198, 3321
3010, 738, 3217, 3190
3063, 685, 3269, 3272
2981, 764, 3253, 3233
3126, 678, 3194, 3238
3013, 666, 3045, 3192
3186, 646, 3171, 3210
3020, 607, 3267, 3262
3018, 769, 3150, 3202
2802, 658, 3269, 3237
2924, 715, 3207, 3300
3173, 646, 3204, 3149
3365, 706, 3233, 3201
3014, 623, 3261, 3070
3184, 690, 3315, 3183
2975, 794, 3200, 3114
2986, 644, 3156, 3182
3058, 682, 3059, 3271
2980, 808, 3198, 3196
3095, 668, 3272, 3181
2979, 722, 3240, 3100
3082, 772, 3169, 3155
3086, 720, 3202, 3165
2953, 712, 3355, 3143
3000, 701, 3221, 3344
3008, 776, 3124, 3214
3031, 677, 3183, 3215
3229, 751, 3319, 3227
3027, 693, 3120, 3268
3016, 657, 3081, 3178
3126, 646, 3108, 3234
3122, 694, 3243, 3140
3064, 621, 3150, 3327
2983, 747, 3184, 3178
3120, 580, 3154, 3177
2960, 605, 3253, 3265
3016, 684, 3365, 3270
2923, 777, 3145, 3202
2979, 763, 3140, 3262
2926, 627, 3241, 3217
2976, 718, 3181, 3182
3136, 612, 3307, 3160
3004, 728, 3074, 3206
2908, 701, 3167, 3366
2882, 700, 3222, 3159
3010, 742, 3174, 3275
3235, 683, 3204, 3226
3021, 754, 3158, 3141
3028, 751, 3092, 3246
2986, 745, 3212, 3350
3212, 666, 3193, 3290
2977, 742, 3250, 3167
3125, 646, 3197, 2995
2964, 687, 3123, 3217
3051, 667, 3064, 3158
3004, 752, 3204, 3207
2987, 662, 3221, 3191
2939, 664, 3234, 3144
2963, 755, 3191, 3247
3072, 687, 3239, 3281
2954, 652, 3260, 3133
3140, 722, 3209, 3180
2927, 760, 3225, 3135
3013, 697, 3257, 3249
3034, 672, 3260, 3174
2999, 686, 3254, 3184
3085, 767, 3161, 3196
2968, 712, 3240, 3323
3070, 653, 3202, 3099
3070, 656, 3128, 3276
