4871, 1265, 5133, 5222
4913, 1196, 5235, 5124
4740, 1409, 5210, 5282
4828, 1270, 5266, 5101
4799, 1248, 5060, 5204
5035, 1309, 5221, 5210
4699, 1276, 5158, 5154
4810, 1222, 5045, 5159
4916, 1376, 5102, 5225
4985, 1405, 5116, 5022
4961, 1271, 4930, 5190
4739, 1350, 5115, 5158
4696, 1322, 5139, 5122
4696, 1405, 5053, 4988
4871, 1290, 4974, 5026
4921, 1291, 4996, 5120
4826, 1372, 5034, 5170
4857, 1241, 5245, 5252
4828, 1346, 5142, 5068
4918, 1346, 4935, 5057
4937, 1325, 5185, 4994
4899, 1307, 5087, 4912
4893, 1366, 5164, 5147
4930, 1328, 5092, 5108
4848, 1341, 5005, 5196
4858, 1234, 5146, 4982
4737, 1354, 5200, 5085
4811, 1381, 5024, 5159
4846, 1234, 5319, 5038
4835, 1287, 5229, 5063
4881, 1300, 5112, 5126
4880, 1334, 5103, 5091
4729, 1250, 5059, 5137
5014, 1237, 5003, 5148
4834, 1332, 5108, 5031
4945, 1229, 5146, 5211
4762, 1215, 5020, 5237
4849, 1302, 4958, 5019
4802, 1334, 5070, 5205
4893, 1352, 5045, 5056
4859, 1224, 5124, 5113
4909, 1221, 5070, 5146
4896, 1245, 5143, 4986
5030, 1156, 5256, 4934
4866, 1259, 5210, 5188
5010, 1288, 5181, 5118
4817, 1373, 5113, 5142
4826, 1283, 5198, 5024
4732, 1371, 5079, 5198
4980, 1271, 5107, 5039
4749, 1391, 5176, 5027
4850, 1307, 4946, 5135
4824, 1416, 5031, 5120
4904, 1276, 5033, 5169
4934, 1253, 5041, 5272
4957, 1355, 5083, 5035
4818, 1403, 5140, 5078
4820, 1431, 5049, 5145
4871, 1228, 5130, 5056
4965, 1144, 5181, 5199
4753, 1220, 5159, 5193
4880, 1324, 5102, 5033
4873, 1363, 4965, 5304
4850, 1304, 5130, 5167
4851, 1344, 5233, 5161
4984, 1274, 5160, 5216
4781, 1358, 5131, 5112
4864, 1396, 5133, 5152
4682, 1344, 5118, 5028
4664, 1337, 4957, 5219
